date,region,river,basin,elevation,temperature,precipitation,snowmelt,river_level,flood_threshold,flood_status,soil_moisture,upstream_dam_level
2023-01-03,Balykchy_Town,Chu,Issyk-Kul,1600,-14.0,0.0,0.0,0.52,2.0,0,0.0,
2023-01-03,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-19.6,0.0,0.0,0.52,1.6,0,0.0,
2023-01-03,Toktogul_Dam,Naryn,Naryn,870,-12.5,0.0,0.0,0.58,4.5,0,0.0,
2023-01-03,Naryn_City,Naryn,Naryn,2050,-22.0,0.0,0.0,0.58,3.2,0,0.0,12.88888888888889
2023-01-03,Kazarman_Area,Naryn,Naryn,1300,-13.2,0.0,0.0,0.58,2.8,0,0.0,12.88888888888889
2023-01-03,Talas_City,Talas,Talas,1280,-18.4,0.0,0.0,0.35,2.3,0,0.0,9.210526315789473
2023-01-03,Kirov_Dam,Talas,Talas,1090,-13.6,0.0,0.0,0.35,3.8,0,0.0,
2023-01-03,Osh_City,Ak-Buura,Ferghana,940,-8.9,0.0,0.0,0.74,2.4,0,0.0,
2023-01-03,Jalal-Abad_City,Kogart,Ferghana,760,-8.1,0.0,0.0,0.74,2.1,0,0.0,
2023-01-03,Batken_Area,Syr Darya,Ferghana,1050,-8.8,0.0,0.0,0.74,2.6,0,0.0,
2023-01-03,Arslanbob_Valley,Arslanbob,Ferghana,1600,-14.3,0.0,0.0,0.74,1.7,0,0.0,
2023-01-03,Song-Kul_Lake,Son-Kul,Naryn,3016,-22.3,0.0,0.0,0.58,1.2,0,0.0,
2023-01-03,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-20.9,0.0,0.0,0.46,1.4,0,0.0,
2023-01-04,Bishkek_City,Ala-Archa,Chu,800,-10.7,0.0,0.0,1.37,2.5,0,0.0,
2023-01-04,Tokmok_Area,Chu,Chu,820,-11.2,0.0,0.0,1.37,2.8,0,0.0,
2023-01-04,Kemin_District,Chon-Kemin,Chu,1300,-13.5,0.0,0.0,1.37,1.8,0,39.84,
2023-01-04,Sokuluk_Valley,Sokuluk,Chu,1100,-13.0,0.0,0.0,1.37,1.7,0,37.84,
2023-01-04,Karakol_City,Karakol,Issyk-Kul,1750,-7.6,0.0,0.0,1.79,1.9,0,35.84,
2023-01-04,Balykchy_Town,Chu,Issyk-Kul,1600,-9.4,0.0,0.0,1.79,2.0,0,33.84,
2023-01-04,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-8.6,0.0,0.0,1.79,1.6,1,31.840000000000003,
2023-01-04,Toktogul_Dam,Naryn,Naryn,870,-14.9,0.0,0.0,1.28,4.5,0,29.840000000000003,
2023-01-04,Naryn_City,Naryn,Naryn,2050,-20.4,0.0,0.0,1.28,3.2,0,27.840000000000003,28.444444444444443
2023-01-04,Kazarman_Area,Naryn,Naryn,1300,-17.7,0.0,0.0,1.28,2.8,0,25.840000000000003,28.444444444444443
2023-01-04,Talas_City,Talas,Talas,1280,-17.2,0.0,0.0,1.09,2.3,0,23.840000000000003,28.684210526315795
2023-01-04,Kirov_Dam,Talas,Talas,1090,-16.0,0.0,0.0,1.09,3.8,0,21.840000000000003,
2023-01-04,Osh_City,Ak-Buura,Ferghana,940,-8.1,0.0,0.0,1.66,2.4,0,19.840000000000003,
2023-01-04,Jalal-Abad_City,Kogart,Ferghana,760,-8.2,0.0,0.0,1.66,2.1,0,17.840000000000003,
2023-01-04,Batken_Area,Syr Darya,Ferghana,1050,-9.4,0.0,0.0,1.66,2.6,0,15.840000000000003,
2023-01-04,Arslanbob_Valley,Arslanbob,Ferghana,1600,-7.4,0.0,0.0,1.66,1.7,0,70.67,
2023-01-04,Song-Kul_Lake,Son-Kul,Naryn,3016,-23.3,0.0,0.0,1.28,1.2,1,68.67,
2023-01-04,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-8.1,0.0,0.0,1.75,1.4,1,66.67,
2023-01-05,Bishkek_City,Ala-Archa,Chu,800,-7.4,0.0,0.0,2.52,2.5,1,100.0,
2023-01-05,Tokmok_Area,Chu,Chu,820,-7.5,0.0,0.0,2.52,2.8,0,98.0,
2023-01-05,Kemin_District,Chon-Kemin,Chu,1300,-7.8,0.0,0.0,2.52,1.8,1,96.0,
2023-01-05,Sokuluk_Valley,Sokuluk,Chu,1100,-5.3,0.0,0.0,2.52,1.7,1,94.0,
2023-01-05,Karakol_City,Karakol,Issyk-Kul,1750,-13.1,0.0,0.0,2.37,1.9,1,92.0,
2023-01-05,Balykchy_Town,Chu,Issyk-Kul,1600,-14.6,0.0,0.0,2.37,2.0,1,90.0,
2023-01-05,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-9.5,0.0,0.0,2.37,1.6,1,88.0,
2023-01-05,Toktogul_Dam,Naryn,Naryn,870,-8.4,0.0,0.0,2.35,4.5,0,86.0,
2023-01-05,Naryn_City,Naryn,Naryn,2050,-10.6,0.0,0.0,2.35,3.2,0,84.0,52.22222222222223
2023-01-05,Kazarman_Area,Naryn,Naryn,1300,-10.0,0.0,0.0,2.35,2.8,0,82.0,52.22222222222223
2023-01-05,Talas_City,Talas,Talas,1280,-16.4,0.0,0.0,2.09,2.3,0,80.0,54.99999999999999
2023-01-05,Kirov_Dam,Talas,Talas,1090,-11.3,0.0,0.0,2.09,3.8,0,78.0,
2023-01-05,Osh_City,Ak-Buura,Ferghana,940,-10.0,0.0,0.0,2.28,2.4,0,76.0,
2023-01-05,Jalal-Abad_City,Kogart,Ferghana,760,-5.8,0.0,0.0,2.28,2.1,1,74.0,
2023-01-05,Batken_Area,Syr Darya,Ferghana,1050,-8.8,0.0,0.0,2.28,2.6,0,100.0,
2023-01-05,Arslanbob_Valley,Arslanbob,Ferghana,1600,-13.4,0.0,0.0,2.28,1.7,1,100.0,
2023-01-05,Song-Kul_Lake,Son-Kul,Naryn,3016,-19.5,0.0,0.0,2.35,1.2,1,100.0,
2023-01-05,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-17.4,0.0,0.0,2.14,1.4,1,98.0,
2023-01-06,Bishkek_City,Ala-Archa,Chu,800,-19.1,0.0,0.0,1.62,2.5,0,96.0,
2023-01-06,Tokmok_Area,Chu,Chu,820,-18.8,0.0,0.0,1.62,2.8,0,100.0,
2023-01-06,Kemin_District,Chon-Kemin,Chu,1300,-22.1,0.0,0.0,1.62,1.8,0,100.0,
2023-01-06,Sokuluk_Valley,Sokuluk,Chu,1100,-21.7,0.0,0.0,1.62,1.7,0,100.0,
2023-01-06,Karakol_City,Karakol,Issyk-Kul,1750,-13.5,0.0,0.0,2.37,1.9,1,100.0,
2023-01-06,Balykchy_Town,Chu,Issyk-Kul,1600,-11.1,0.0,0.0,2.37,2.0,1,100.0,
2023-01-06,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-13.3,0.0,0.0,2.37,1.6,1,100.0,
2023-01-06,Toktogul_Dam,Naryn,Naryn,870,-8.8,0.0,0.0,1.95,4.5,0,98.0,
2023-01-06,Naryn_City,Naryn,Naryn,2050,-19.1,0.0,0.0,1.95,3.2,0,100.0,43.333333333333336
2023-01-06,Kazarman_Area,Naryn,Naryn,1300,-17.2,0.0,0.0,1.95,2.8,0,100.0,43.333333333333336
2023-01-06,Talas_City,Talas,Talas,1280,-11.2,0.0,0.0,2.27,2.3,0,100.0,59.736842105263165
2023-01-06,Kirov_Dam,Talas,Talas,1090,-9.8,0.0,0.0,2.27,3.8,0,100.0,
2023-01-06,Osh_City,Ak-Buura,Ferghana,940,-10.2,0.0,0.0,2.38,2.4,0,100.0,
2023-01-06,Jalal-Abad_City,Kogart,Ferghana,760,-7.7,0.0,0.0,2.38,2.1,1,98.0,
2023-01-06,Batken_Area,Syr Darya,Ferghana,1050,-8.6,0.0,0.0,2.38,2.6,0,100.0,
2023-01-06,Arslanbob_Valley,Arslanbob,Ferghana,1600,-11.9,0.0,0.0,2.38,1.7,1,100.0,
2023-01-06,Song-Kul_Lake,Son-Kul,Naryn,3016,-26.0,0.0,0.0,1.95,1.2,1,98.0,
2023-01-06,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-18.2,0.0,0.0,1.98,1.4,1,96.0,
2023-01-07,Bishkek_City,Ala-Archa,Chu,800,-11.5,0.0,0.0,1.22,2.5,0,100.0,
2023-01-07,Tokmok_Area,Chu,Chu,820,-18.4,0.0,0.0,1.22,2.8,0,100.0,
2023-01-07,Kemin_District,Chon-Kemin,Chu,1300,-18.8,0.0,0.0,1.22,1.8,0,98.0,
2023-01-07,Sokuluk_Valley,Sokuluk,Chu,1100,-15.6,0.0,0.0,1.22,1.7,0,100.0,
2023-01-07,Karakol_City,Karakol,Issyk-Kul,1750,-17.5,0.0,0.0,1.37,1.9,0,98.0,
2023-01-07,Balykchy_Town,Chu,Issyk-Kul,1600,-19.7,0.0,0.0,1.37,2.0,0,100.0,
2023-01-07,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-18.3,0.0,0.0,1.37,1.6,0,98.0,
2023-01-07,Toktogul_Dam,Naryn,Naryn,870,-11.1,0.0,0.0,1.43,4.5,0,100.0,
2023-01-07,Naryn_City,Naryn,Naryn,2050,-20.7,0.0,0.0,1.43,3.2,0,98.0,31.77777777777778
2023-01-07,Kazarman_Area,Naryn,Naryn,1300,-15.4,0.0,0.0,1.43,2.8,0,100.0,31.77777777777778
2023-01-07,Talas_City,Talas,Talas,1280,-12.9,0.0,0.0,1.44,2.3,0,100.0,37.89473684210527
2023-01-07,Kirov_Dam,Talas,Talas,1090,-13.4,0.0,0.0,1.44,3.8,0,100.0,
2023-01-07,Osh_City,Ak-Buura,Ferghana,940,-16.1,0.0,0.0,1.35,2.4,0,100.0,
2023-01-07,Jalal-Abad_City,Kogart,Ferghana,760,-11.1,0.0,0.0,1.35,2.1,0,100.0,
2023-01-07,Batken_Area,Syr Darya,Ferghana,1050,-13.1,0.0,0.0,1.35,2.6,0,100.0,
2023-01-07,Arslanbob_Valley,Arslanbob,Ferghana,1600,-18.7,0.0,0.0,1.35,1.7,0,98.0,
2023-01-07,Song-Kul_Lake,Son-Kul,Naryn,3016,-25.9,0.0,0.0,1.43,1.2,1,100.0,
2023-01-07,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-12.6,0.0,0.0,1.7,1.4,1,100.0,
2023-01-08,Bishkek_City,Ala-Archa,Chu,800,-10.5,0.0,0.0,1.7,2.5,0,100.0,
2023-01-08,Tokmok_Area,Chu,Chu,820,-11.6,0.0,0.0,1.7,2.8,0,100.0,
2023-01-08,Kemin_District,Chon-Kemin,Chu,1300,-12.0,0.0,0.0,1.7,1.8,0,100.0,
2023-01-08,Sokuluk_Valley,Sokuluk,Chu,1100,-12.4,0.0,0.0,1.7,1.7,0,100.0,
2023-01-08,Karakol_City,Karakol,Issyk-Kul,1750,-13.9,0.0,0.0,1.72,1.9,0,100.0,
2023-01-08,Balykchy_Town,Chu,Issyk-Kul,1600,-14.0,0.0,0.0,1.72,2.0,0,98.0,
2023-01-08,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-14.3,0.0,0.0,1.72,1.6,1,100.0,
2023-01-08,Toktogul_Dam,Naryn,Naryn,870,-12.9,0.0,0.0,1.62,4.5,0,100.0,
2023-01-08,Naryn_City,Naryn,Naryn,2050,-19.4,0.0,0.0,1.62,3.2,0,100.0,36.00000000000001
2023-01-08,Kazarman_Area,Naryn,Naryn,1300,-17.1,0.0,0.0,1.62,2.8,0,100.0,36.00000000000001
2023-01-08,Talas_City,Talas,Talas,1280,-15.1,0.0,0.0,1.51,2.3,0,100.0,39.73684210526316
2023-01-08,Kirov_Dam,Talas,Talas,1090,-11.4,0.0,0.0,1.51,3.8,0,100.0,
2023-01-08,Osh_City,Ak-Buura,Ferghana,940,-13.7,0.0,0.0,1.7,2.4,0,100.0,
2023-01-08,Jalal-Abad_City,Kogart,Ferghana,760,-10.4,0.0,0.0,1.7,2.1,0,100.0,
2023-01-08,Batken_Area,Syr Darya,Ferghana,1050,-9.7,0.0,0.0,1.7,2.6,0,100.0,
2023-01-08,Arslanbob_Valley,Arslanbob,Ferghana,1600,-11.6,0.0,0.0,1.7,1.7,0,100.0,
2023-01-08,Song-Kul_Lake,Son-Kul,Naryn,3016,-22.7,0.0,0.0,1.62,1.2,1,100.0,
2023-01-08,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-10.0,0.0,0.0,1.86,1.4,1,100.0,
2023-01-09,Bishkek_City,Ala-Archa,Chu,800,-5.0,0.0,0.0,2.08,2.5,0,100.0,
2023-01-09,Tokmok_Area,Chu,Chu,820,-6.5,0.0,0.0,2.08,2.8,0,100.0,
2023-01-09,Kemin_District,Chon-Kemin,Chu,1300,-10.1,0.0,0.0,2.08,1.8,1,100.0,
2023-01-09,Sokuluk_Valley,Sokuluk,Chu,1100,-9.4,0.0,0.0,2.08,1.7,1,100.0,
2023-01-09,Karakol_City,Karakol,Issyk-Kul,1750,-11.2,0.0,0.0,2.06,1.9,1,100.0,
2023-01-09,Balykchy_Town,Chu,Issyk-Kul,1600,-7.8,0.0,0.0,2.06,2.0,1,100.0,
2023-01-09,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-13.4,0.0,0.0,2.06,1.6,1,100.0,
2023-01-09,Toktogul_Dam,Naryn,Naryn,870,-13.1,0.0,0.0,1.64,4.5,0,100.0,
2023-01-09,Naryn_City,Naryn,Naryn,2050,-17.3,0.0,0.0,1.64,3.2,0,100.0,36.44444444444444
2023-01-09,Kazarman_Area,Naryn,Naryn,1300,-15.1,0.0,0.0,1.64,2.8,0,100.0,36.44444444444444
2023-01-09,Talas_City,Talas,Talas,1280,-13.0,0.0,0.0,1.93,2.3,0,100.0,50.78947368421053
2023-01-09,Kirov_Dam,Talas,Talas,1090,-10.3,0.0,0.0,1.93,3.8,0,100.0,
2023-01-09,Osh_City,Ak-Buura,Ferghana,940,-13.7,0.0,0.0,1.65,2.4,0,100.0,
2023-01-09,Jalal-Abad_City,Kogart,Ferghana,760,-11.9,0.0,0.0,1.65,2.1,0,100.0,
2023-01-09,Batken_Area,Syr Darya,Ferghana,1050,-12.7,0.0,0.0,1.65,2.6,0,100.0,
2023-01-09,Arslanbob_Valley,Arslanbob,Ferghana,1600,-18.9,0.0,0.0,1.65,1.7,0,100.0,
2023-01-09,Song-Kul_Lake,Son-Kul,Naryn,3016,-24.2,0.0,0.0,1.64,1.2,1,100.0,
2023-01-09,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-18.4,0.0,0.0,1.79,1.4,1,100.0,
2023-01-10,Bishkek_City,Ala-Archa,Chu,800,-17.1,0.0,0.0,0.85,2.5,0,100.0,
2023-01-10,Tokmok_Area,Chu,Chu,820,-12.8,0.0,0.0,0.85,2.8,0,100.0,
2023-01-10,Kemin_District,Chon-Kemin,Chu,1300,-15.3,0.0,0.0,0.85,1.8,0,100.0,
2023-01-10,Sokuluk_Valley,Sokuluk,Chu,1100,-14.9,0.0,0.0,0.85,1.7,0,100.0,
2023-01-10,Karakol_City,Karakol,Issyk-Kul,1750,-10.5,0.0,0.0,1.37,1.9,0,100.0,
2023-01-10,Balykchy_Town,Chu,Issyk-Kul,1600,-10.3,0.0,0.0,1.37,2.0,0,100.0,
2023-01-10,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-9.4,0.0,0.0,1.37,1.6,0,100.0,
2023-01-10,Toktogul_Dam,Naryn,Naryn,870,-9.1,0.0,0.0,1.19,4.5,0,100.0,
2023-01-10,Naryn_City,Naryn,Naryn,2050,-15.7,0.0,0.0,1.19,3.2,0,100.0,26.444444444444443
2023-01-10,Kazarman_Area,Naryn,Naryn,1300,-8.0,0.0,0.0,1.19,2.8,0,100.0,26.444444444444443
2023-01-10,Talas_City,Talas,Talas,1280,-12.9,0.0,0.0,1.15,2.3,0,100.0,30.263157894736842
2023-01-10,Kirov_Dam,Talas,Talas,1090,-9.1,0.0,0.0,1.15,3.8,0,100.0,
2023-01-10,Osh_City,Ak-Buura,Ferghana,940,-10.2,0.0,0.0,1.1,2.4,0,100.0,
2023-01-10,Jalal-Abad_City,Kogart,Ferghana,760,-14.3,0.0,0.0,1.1,2.1,0,100.0,
2023-01-10,Batken_Area,Syr Darya,Ferghana,1050,-9.3,0.0,0.0,1.1,2.6,0,100.0,
2023-01-10,Arslanbob_Valley,Arslanbob,Ferghana,1600,-14.6,0.0,0.0,1.1,1.7,0,100.0,
2023-01-10,Song-Kul_Lake,Son-Kul,Naryn,3016,-15.1,0.0,0.0,1.19,1.2,0,95.93,
2023-01-10,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-12.7,0.0,0.0,1.39,1.4,0,100.0,
2023-01-11,Bishkek_City,Ala-Archa,Chu,800,-8.7,0.0,0.0,1.77,2.5,0,100.0,
2023-01-11,Tokmok_Area,Chu,Chu,820,-13.8,0.0,0.0,1.77,2.8,0,100.0,
2023-01-11,Kemin_District,Chon-Kemin,Chu,1300,-11.8,0.0,0.0,1.77,1.8,0,100.0,
2023-01-11,Sokuluk_Valley,Sokuluk,Chu,1100,-12.7,0.0,0.0,1.77,1.7,1,100.0,
2023-01-11,Karakol_City,Karakol,Issyk-Kul,1750,-9.6,0.0,0.0,2.15,1.9,1,100.0,
2023-01-11,Balykchy_Town,Chu,Issyk-Kul,1600,-12.6,0.0,0.0,2.15,2.0,1,100.0,
2023-01-11,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-3.0,0.0,0.0,2.15,1.6,1,100.0,
2023-01-11,Toktogul_Dam,Naryn,Naryn,870,-4.5,0.0,0.0,2.29,4.5,0,100.0,
2023-01-11,Naryn_City,Naryn,Naryn,2050,-7.1,0.0,0.0,2.29,3.2,0,100.0,50.88888888888889
2023-01-11,Kazarman_Area,Naryn,Naryn,1300,-7.3,0.0,0.0,2.29,2.8,0,100.0,50.88888888888889
2023-01-11,Talas_City,Talas,Talas,1280,-10.2,0.0,0.0,1.88,2.3,0,94.79,49.473684210526315
2023-01-11,Kirov_Dam,Talas,Talas,1090,-10.6,0.0,0.0,1.88,3.8,0,100.0,
2023-01-11,Osh_City,Ak-Buura,Ferghana,940,-10.5,0.0,0.0,1.81,2.4,0,100.0,
2023-01-11,Jalal-Abad_City,Kogart,Ferghana,760,-10.9,0.0,0.0,1.81,2.1,0,100.0,
2023-01-11,Batken_Area,Syr Darya,Ferghana,1050,-11.8,0.0,0.0,1.81,2.6,0,100.0,
2023-01-11,Arslanbob_Valley,Arslanbob,Ferghana,1600,-15.0,0.0,0.0,1.81,1.7,1,100.0,
2023-01-11,Song-Kul_Lake,Son-Kul,Naryn,3016,-12.5,0.0,0.0,2.29,1.2,1,100.0,
2023-01-11,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-17.3,0.0,0.0,1.74,1.4,1,100.0,
2023-01-12,Bishkek_City,Ala-Archa,Chu,800,-4.5,0.0,0.0,1.6,2.5,0,100.0,
2023-01-12,Tokmok_Area,Chu,Chu,820,-10.1,0.0,0.0,1.6,2.8,0,94.55,
2023-01-12,Kemin_District,Chon-Kemin,Chu,1300,-11.4,0.0,0.0,1.6,1.8,0,100.0,
2023-01-12,Sokuluk_Valley,Sokuluk,Chu,1100,-9.7,0.0,0.0,1.6,1.7,0,100.0,
2023-01-12,Karakol_City,Karakol,Issyk-Kul,1750,-14.1,0.0,0.0,1.55,1.9,0,100.0,
2023-01-12,Balykchy_Town,Chu,Issyk-Kul,1600,-12.9,0.0,0.0,1.55,2.0,0,100.0,
2023-01-12,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-14.3,0.0,0.0,1.55,1.6,0,100.0,
2023-01-12,Toktogul_Dam,Naryn,Naryn,870,-14.8,0.0,0.0,1.11,4.5,0,100.0,
2023-01-12,Naryn_City,Naryn,Naryn,2050,-17.8,0.0,0.0,1.11,3.2,0,100.0,24.66666666666667
2023-01-12,Kazarman_Area,Naryn,Naryn,1300,-16.0,0.0,0.0,1.11,2.8,0,100.0,24.66666666666667
2023-01-12,Talas_City,Talas,Talas,1280,-10.8,0.0,0.0,1.46,2.3,0,95.74,38.42105263157895
2023-01-12,Kirov_Dam,Talas,Talas,1090,-14.5,0.0,0.0,1.46,3.8,0,100.0,
2023-01-12,Osh_City,Ak-Buura,Ferghana,940,-11.0,0.0,0.0,1.4,2.4,0,99.56,
2023-01-12,Jalal-Abad_City,Kogart,Ferghana,760,-11.3,0.0,0.0,1.4,2.1,0,100.0,
2023-01-12,Batken_Area,Syr Darya,Ferghana,1050,-10.7,0.0,0.0,1.4,2.6,0,100.0,
2023-01-12,Arslanbob_Valley,Arslanbob,Ferghana,1600,-16.6,0.0,0.0,1.4,1.7,0,100.0,
2023-01-12,Song-Kul_Lake,Son-Kul,Naryn,3016,-27.4,0.0,0.0,1.11,1.2,0,100.0,
2023-01-12,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-18.3,0.0,0.0,1.27,1.4,0,100.0,
2023-01-13,Bishkek_City,Ala-Archa,Chu,800,-4.6,0.0,0.0,1.25,2.5,0,100.0,
2023-01-13,Tokmok_Area,Chu,Chu,820,-4.1,0.0,0.0,1.25,2.8,0,100.0,
2023-01-13,Kemin_District,Chon-Kemin,Chu,1300,-8.1,0.0,0.0,1.25,1.8,0,100.0,
2023-01-13,Sokuluk_Valley,Sokuluk,Chu,1100,-13.0,0.0,0.0,1.25,1.7,0,100.0,
2023-01-13,Karakol_City,Karakol,Issyk-Kul,1750,-13.5,0.0,0.0,0.94,1.9,0,94.49,
2023-01-13,Balykchy_Town,Chu,Issyk-Kul,1600,-16.1,0.0,0.0,0.94,2.0,0,100.0,
2023-01-13,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-14.7,0.0,0.0,0.94,1.6,0,99.97999999999999,
2023-01-13,Toktogul_Dam,Naryn,Naryn,870,-11.8,0.0,0.0,0.94,4.5,0,100.0,
2023-01-13,Naryn_City,Naryn,Naryn,2050,-15.8,0.0,0.0,0.94,3.2,0,100.0,20.888888888888886
2023-01-13,Kazarman_Area,Naryn,Naryn,1300,-15.9,0.0,0.0,0.94,2.8,0,100.0,20.888888888888886
2023-01-13,Talas_City,Talas,Talas,1280,-13.5,0.0,0.0,0.85,2.3,0,100.0,22.36842105263158
2023-01-13,Kirov_Dam,Talas,Talas,1090,-14.2,0.0,0.0,0.85,3.8,0,100.0,
2023-01-13,Osh_City,Ak-Buura,Ferghana,940,-10.1,0.0,0.0,0.85,2.4,0,100.0,
2023-01-13,Jalal-Abad_City,Kogart,Ferghana,760,-11.9,0.0,0.0,0.85,2.1,0,100.0,
2023-01-13,Batken_Area,Syr Darya,Ferghana,1050,-13.4,0.0,0.0,0.85,2.6,0,100.0,
2023-01-13,Arslanbob_Valley,Arslanbob,Ferghana,1600,-17.8,0.0,0.0,0.85,1.7,0,100.0,
2023-01-13,Song-Kul_Lake,Son-Kul,Naryn,3016,-21.2,0.0,0.0,0.94,1.2,0,100.0,
2023-01-13,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-13.9,0.0,0.0,1.26,1.4,0,100.0,
2023-01-14,Bishkek_City,Ala-Archa,Chu,800,-11.5,0.0,0.0,1.21,2.5,0,100.0,
2023-01-14,Tokmok_Area,Chu,Chu,820,-7.4,0.0,0.0,1.21,2.8,0,95.48,
2023-01-14,Kemin_District,Chon-Kemin,Chu,1300,-7.7,0.0,0.0,1.21,1.8,0,100.0,
2023-01-14,Sokuluk_Valley,Sokuluk,Chu,1100,-9.6,0.0,0.0,1.21,1.7,0,100.0,
2023-01-14,Karakol_City,Karakol,Issyk-Kul,1750,-15.6,0.0,0.0,0.93,1.9,0,100.0,
2023-01-14,Balykchy_Town,Chu,Issyk-Kul,1600,-14.8,0.0,0.0,0.93,2.0,0,100.0,
2023-01-14,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-15.3,0.0,0.0,0.93,1.6,0,100.0,
2023-01-14,Toktogul_Dam,Naryn,Naryn,870,-5.6,0.0,0.0,1.42,4.5,0,100.0,
2023-01-14,Naryn_City,Naryn,Naryn,2050,-13.9,0.0,0.0,1.42,3.2,0,99.22,31.555555555555554
2023-01-14,Kazarman_Area,Naryn,Naryn,1300,-9.1,0.0,0.0,1.42,2.8,0,100.0,31.555555555555554
2023-01-14,Talas_City,Talas,Talas,1280,-15.9,0.0,0.0,1.05,2.3,0,100.0,27.631578947368425
2023-01-14,Kirov_Dam,Talas,Talas,1090,-9.3,0.0,0.0,1.05,3.8,0,100.0,
2023-01-14,Osh_City,Ak-Buura,Ferghana,940,-7.8,0.0,0.0,1.13,2.4,0,100.0,
2023-01-14,Jalal-Abad_City,Kogart,Ferghana,760,-9.6,0.0,0.0,1.13,2.1,0,97.21,
2023-01-14,Batken_Area,Syr Darya,Ferghana,1050,-8.7,0.0,0.0,1.13,2.6,0,100.0,
2023-01-14,Arslanbob_Valley,Arslanbob,Ferghana,1600,-15.1,0.0,0.0,1.13,1.7,0,100.0,
2023-01-14,Song-Kul_Lake,Son-Kul,Naryn,3016,-17.4,0.0,0.0,1.42,1.2,1,100.0,
2023-01-14,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-16.1,0.0,0.0,1.04,1.4,0,100.0,
2023-01-15,Bishkek_City,Ala-Archa,Chu,800,-0.8,0.0,0.0,1.32,2.5,0,100.0,
2023-01-15,Tokmok_Area,Chu,Chu,820,-5.7,0.0,0.0,1.32,2.8,0,100.0,
2023-01-15,Kemin_District,Chon-Kemin,Chu,1300,-9.8,0.0,0.0,1.32,1.8,0,100.0,
2023-01-15,Sokuluk_Valley,Sokuluk,Chu,1100,-7.7,0.0,0.0,1.32,1.7,0,100.0,
2023-01-15,Karakol_City,Karakol,Issyk-Kul,1750,-18.3,0.0,0.0,0.92,1.9,0,100.0,
2023-01-15,Balykchy_Town,Chu,Issyk-Kul,1600,-15.8,0.0,0.0,0.92,2.0,0,100.0,
2023-01-15,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-19.1,0.0,0.0,0.92,1.6,0,100.0,
2023-01-15,Toktogul_Dam,Naryn,Naryn,870,-11.0,0.0,0.0,1.25,4.5,0,100.0,
2023-01-15,Naryn_City,Naryn,Naryn,2050,-15.5,0.0,0.0,1.25,3.2,0,100.0,27.77777777777778
2023-01-15,Kazarman_Area,Naryn,Naryn,1300,-6.7,0.0,0.0,1.25,2.8,0,100.0,27.77777777777778
2023-01-15,Talas_City,Talas,Talas,1280,-10.6,0.0,0.0,1.21,2.3,0,100.0,31.842105263157894
2023-01-15,Kirov_Dam,Talas,Talas,1090,-11.5,0.0,0.0,1.21,3.8,0,100.0,
2023-01-15,Osh_City,Ak-Buura,Ferghana,940,-12.9,0.0,0.0,1.03,2.4,0,100.0,
2023-01-15,Jalal-Abad_City,Kogart,Ferghana,760,-11.9,0.0,0.0,1.03,2.1,0,100.0,
2023-01-15,Batken_Area,Syr Darya,Ferghana,1050,-12.5,0.0,0.0,1.03,2.6,0,100.0,
2023-01-15,Arslanbob_Valley,Arslanbob,Ferghana,1600,-19.3,0.0,0.0,1.03,1.7,0,100.0,
2023-01-15,Song-Kul_Lake,Son-Kul,Naryn,3016,-15.5,0.0,0.0,1.25,1.2,1,96.12,
2023-01-15,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-11.9,0.0,0.0,1.31,1.4,0,100.0,
2023-01-16,Bishkek_City,Ala-Archa,Chu,800,0.6,54.7,0.6,2.27,2.5,0,100.0,
2023-01-16,Tokmok_Area,Chu,Chu,820,-5.3,0.0,0.0,1.16,2.8,0,100.0,
